,id,scrape_id,host_id,host_acceptance_rate,host_listings_count,host_total_listings_count,latitude,longitude,accommodates,bathrooms_text,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
3842,18761860.0,20230300000000.0,6714864,86,7.0,8.0,42.28938,3.28057,5,2.0,2.0,3.0,171.0,4,28,3.0,7.0,12.0,30.0,4.9,26.9,20,20,43,256,29,7,0,4.69,4.79,4.34,4.93,4.9,4.86,4.45,7,7,0,0,0.41
3843,18872378.0,20230300000000.0,131492015,100,2.0,3.0,42.25558,3.18403,8,2.0,3.0,4.0,1299.0,3,31,3.0,3.0,1125.0,1125.0,3.0,1125.0,30,60,90,180,5,3,0,5.0,4.8,5.0,5.0,5.0,5.0,4.6,1,1,0,0,0.07
3844,18590353.0,20230300000000.0,96425748,100,2.0,2.0,42.34557,3.20844,8,2.0,3.0,6.0,350.0,2,30,2.0,6.0,1125.0,1125.0,2.1,1125.0,25,55,74,281,39,10,0,4.95,4.79,4.87,4.82,4.87,4.84,4.42,2,2,0,0,0.55
3855,18886054.0,20230300000000.0,131599980,0,1.0,1.0,41.85977,3.07571,6,2.0,3.0,6.0,89.0,3,30,3.0,3.0,30.0,30.0,3.0,30.0,0,0,0,162,3,0,0,5.0,4.67,5.0,5.0,5.0,4.67,4.67,1,1,0,0,0.05
3862,18611079.0,20230300000000.0,22247284,86,1.0,3.0,42.05567,3.19562,6,2.0,4.0,4.0,169.0,5,30,5.0,5.0,30.0,30.0,5.0,30.0,29,59,89,319,20,3,0,4.9,4.89,4.75,4.84,5.0,4.89,4.84,1,1,0,0,0.29
3865,18900300.0,20230300000000.0,95415596,100,419.0,435.0,42.12585,3.13624,8,2.0,3.0,6.0,107.0,1,1125,1.0,2.0,2.0,1125.0,1.7,825.5,0,0,29,116,3,1,0,3.0,3.33,3.67,3.33,3.67,3.33,2.67,405,389,16,0,0.07
3866,18901424.0,20230300000000.0,122326504,52,136.0,257.0,41.83821,3.06693,6,3.0,3.0,6.0,211.0,7,1125,7.0,7.0,1000.0,1125.0,7.0,1050.3,29,59,81,330,2,0,0,4.5,4.5,4.5,4.0,4.0,3.5,3.0,129,129,0,0,0.03
3871,18612311.0,20230300000000.0,129278713,75,5.0,5.0,42.21856,2.54823,7,2.0,4.0,5.0,109.0,2,31,2.0,3.0,31.0,31.0,2.2,31.0,21,50,73,150,38,7,0,4.61,4.61,4.42,4.84,4.97,4.84,4.5,5,5,0,0,0.53
3873,18772352.0,20230300000000.0,74802181,0,1.0,1.0,41.97215,3.20718,8,2.0,3.0,4.0,195.0,7,1125,7.0,7.0,1125.0,1125.0,7.0,1125.0,0,0,0,18,9,0,0,5.0,4.89,4.67,5.0,5.0,4.78,4.78,1,1,0,0,0.13
3875,18904408.0,20230300000000.0,12618574,38,2.0,5.0,41.99373,3.12156,7,4.0,4.0,7.0,249.0,4,1125,4.0,4.0,1125.0,1125.0,4.0,1125.0,0,0,0,201,32,4,0,4.65,4.48,4.23,4.61,4.77,4.87,4.68,1,1,0,0,0.46
3878,18614991.0,20230300000000.0,50764228,100,1.0,1.0,41.97099,3.15245,7,3.0,4.0,5.0,250.0,5,28,4.0,5.0,1125.0,1125.0,5.0,1125.0,13,32,46,76,22,3,0,4.76,4.9,4.38,4.71,4.9,4.95,4.76,1,1,0,0,0.33
3885,18620690.0,20230300000000.0,109596426,97,43.0,78.0,41.81366,3.06374,6,2.0,3.0,5.0,144.0,3,365,1.0,7.0,999.0,999.0,3.3,999.0,21,48,68,231,5,0,0,4.4,5.0,4.2,4.6,4.6,4.6,4.4,42,42,0,0,0.07
3888,18621157.0,20230300000000.0,129360937,83,1.0,1.0,42.34218,2.18515,6,2.0,3.0,5.0,195.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,15,41,66,287,20,4,0,4.65,4.65,4.75,4.5,4.75,4.8,4.7,1,1,0,0,0.31
3891,18621450.0,20230300000000.0,129363177,84,41.0,49.0,41.95408,3.22988,10,6.0,6.0,6.0,1550.0,5,29,5.0,5.0,29.0,29.0,5.0,29.0,0,0,11,126,9,1,0,5.0,4.89,5.0,5.0,5.0,4.78,4.78,34,34,0,0,0.2
3901,18919685.0,20230300000000.0,43990069,50,1.0,1.0,41.88306,3.17991,6,2.0,3.0,4.0,186.0,3,21,3.0,3.0,21.0,21.0,3.0,21.0,19,41,57,186,8,2,0,4.88,5.0,5.0,5.0,5.0,5.0,4.88,1,1,0,0,0.12
3905,18624057.0,20230300000000.0,101274294,100,12.0,12.0,42.19593,2.75417,16,2.0,8.0,13.0,272.0,2,1125,1.0,7.0,549.0,549.0,2.4,549.0,9,24,44,212,30,4,0,4.77,4.76,4.53,4.8,4.87,4.9,4.67,12,4,8,0,0.43
3909,18921758.0,20230300000000.0,126727753,100,1.0,1.0,41.97146,3.14425,6,3.0,3.0,5.0,177.0,2,30,2.0,5.0,28.0,1125.0,2.7,874.0,21,43,62,286,48,6,0,4.94,4.94,5.0,5.0,5.0,4.98,4.9,1,1,0,0,0.75
3911,18626093.0,20230300000000.0,129397412,100,2.0,2.0,42.33183,2.44616,6,2.0,2.0,4.0,180.0,2,15,1.0,4.0,365.0,365.0,2.7,365.0,5,24,47,262,37,8,0,4.95,4.92,4.73,4.92,4.95,4.83,4.83,2,2,0,0,0.54
3915,18922540.0,20230300000000.0,1298586,91,127.0,133.0,41.71849,2.93048,8,2.0,3.0,6.0,243.0,2,1125,2.0,10.0,1125.0,1125.0,3.6,1125.0,30,60,90,282,9,3,0,5.0,5.0,5.0,5.0,5.0,5.0,4.67,109,106,0,0,0.13
3919,18633299.0,20230300000000.0,117751526,99,79.0,102.0,42.11393,3.15251,6,2.0,3.0,4.0,999.0,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,0,0,0,0,3,0,0,4.67,4.33,4.33,4.67,4.67,4.33,4.33,78,77,0,1,0.15
3922,18928250.0,20230300000000.0,131937222,30,4.0,4.0,41.85904,3.14842,6,2.0,3.0,9.0,215.0,7,30,7.0,7.0,30.0,30.0,7.0,30.0,23,53,83,344,12,3,0,4.83,4.83,4.83,5.0,4.82,5.0,4.82,1,1,0,0,0.17
3924,18928645.0,20230300000000.0,129837136,76,28.0,73.0,41.85278,3.06291,10,4.0,5.0,7.0,225.0,1,730,1.0,7.0,730.0,730.0,3.3,730.0,0,8,20,27,0,0,0,4.554225810923205,4.644537230340988,4.54728778179794,4.701278268735647,4.713506610995129,4.722809825342705,4.4473187195546275,27,27,0,0,0.5232000277238703
3925,18783321.0,20230300000000.0,130388792,91,23.0,26.0,42.25851,3.18515,11,3.0,4.0,7.0,343.0,1,1125,1.0,7.0,1125.0,1125.0,3.2,1125.0,4,8,14,112,24,3,1,4.52,4.43,4.17,4.7,4.74,4.74,4.48,20,20,0,0,0.35
3926,18928648.0,20230300000000.0,129837136,76,28.0,73.0,41.87447,3.07107,12,4.0,6.0,7.0,377.0,1,730,1.0,7.0,730.0,730.0,3.4,730.0,0,0,6,18,2,1,0,4.5,4.0,4.5,2.5,3.5,4.0,4.0,27,27,0,0,0.1
3931,18928661.0,20230300000000.0,129837136,76,28.0,73.0,41.84915,3.05936,6,2.0,3.0,4.0,20000.0,1,730,1.0,1.0,730.0,730.0,1.0,730.0,0,0,0,90,0,0,0,4.554225810923205,4.644537230340988,4.54728778179794,4.701278268735647,4.713506610995129,4.722809825342705,4.4473187195546275,27,27,0,0,0.5232000277238703
3932,18928662.0,20230300000000.0,129837136,76,28.0,73.0,41.87804,3.05929,6,2.0,3.0,3.0,342.0,1,730,1.0,7.0,730.0,730.0,3.4,730.0,2,12,36,57,0,0,0,4.554225810923205,4.644537230340988,4.54728778179794,4.701278268735647,4.713506610995129,4.722809825342705,4.4473187195546275,27,27,0,0,0.5232000277238703
3941,18928663.0,20230300000000.0,129837136,76,28.0,73.0,41.82358,3.01181,8,2.0,4.0,7.0,420.0,1,730,1.0,1.0,730.0,730.0,1.0,730.0,0,8,13,45,0,0,0,4.554225810923205,4.644537230340988,4.54728778179794,4.701278268735647,4.713506610995129,4.722809825342705,4.4473187195546275,27,27,0,0,0.5232000277238703
3942,18928667.0,20230300000000.0,129837136,76,28.0,73.0,41.87767,3.0721,8,2.0,4.0,5.0,118.0,1,730,1.0,7.0,730.0,730.0,3.7,730.0,5,20,27,75,1,0,0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,27,27,0,0,0.05
3943,18928668.0,20230300000000.0,129837136,76,28.0,73.0,41.82087,3.01392,6,3.0,3.0,5.0,197.0,1,730,1.0,7.0,730.0,730.0,3.9,730.0,22,39,50,100,0,0,0,4.554225810923205,4.644537230340988,4.54728778179794,4.701278268735647,4.713506610995129,4.722809825342705,4.4473187195546275,27,27,0,0,0.5232000277238703
3945,18928669.0,20230300000000.0,129837136,76,28.0,73.0,41.87119,3.07024,6,2.0,3.0,5.0,328.0,1,730,1.0,7.0,730.0,730.0,2.9,730.0,0,0,13,63,5,2,0,4.6,4.8,5.0,4.8,4.4,4.0,4.0,27,27,0,0,0.11
3946,18928672.0,20230300000000.0,129837136,76,28.0,73.0,41.84346,3.06758,8,3.0,4.0,4.0,384.0,1,730,1.0,7.0,730.0,730.0,3.4,730.0,0,25,37,76,4,3,0,4.5,4.5,4.75,4.75,4.25,4.25,4.0,27,27,0,0,0.21
3947,18788785.0,20230300000000.0,122338166,81,63.0,64.0,41.70033,2.84194,9,2.0,3.0,9.0,144.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,19,35,42,244,10,4,1,4.5,4.2,4.2,4.0,3.7,4.8,4.6,63,63,0,0,0.14
3948,18928673.0,20230300000000.0,129837136,76,28.0,73.0,41.85659,3.04899,9,3.0,4.0,6.0,20000.0,7,730,7.0,7.0,730.0,730.0,7.0,730.0,0,0,0,90,0,0,0,4.554225810923205,4.644537230340988,4.54728778179794,4.701278268735647,4.713506610995129,4.722809825342705,4.4473187195546275,27,27,0,0,0.5232000277238703
3950,18797011.0,20230300000000.0,116201807,100,38.0,69.0,41.70697,2.84965,8,2.0,4.0,8.0,225.0,5,1125,5.0,5.0,1125.0,1125.0,5.0,1125.0,1,31,61,111,6,4,0,4.33,4.33,4.5,3.5,4.33,4.33,4.5,36,36,0,0,0.1
3954,18928675.0,20230300000000.0,129837136,76,28.0,73.0,41.88096,3.0605,8,3.0,4.0,8.0,148.0,1,730,1.0,7.0,730.0,730.0,3.5,730.0,14,21,25,60,0,0,0,4.554225810923205,4.644537230340988,4.54728778179794,4.701278268735647,4.713506610995129,4.722809825342705,4.4473187195546275,27,27,0,0,0.5232000277238703
3955,18928678.0,20230300000000.0,129837136,76,28.0,73.0,41.87654,3.06237,10,3.0,4.0,6.0,239.0,1,730,1.0,7.0,730.0,730.0,3.9,730.0,1,24,54,132,2,1,0,4.5,5.0,5.0,5.0,5.0,4.5,5.0,27,27,0,0,0.1
3956,18928681.0,20230300000000.0,129837136,76,28.0,73.0,41.85413,3.0599,8,2.0,4.0,6.0,122.0,1,730,1.0,7.0,730.0,730.0,3.7,730.0,1,3,15,42,4,2,0,4.25,4.0,5.0,5.0,3.75,5.0,4.75,27,27,0,0,0.09
3957,18937478.0,20230300000000.0,131472450,94,9.0,21.0,41.79921,3.05104,6,2.0,3.0,6.0,161.0,7,1125,7.0,7.0,1125.0,1125.0,7.0,1125.0,0,0,29,237,2,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,8,8,0,0,0.03
3967,18939054.0,20230300000000.0,127955218,99,79.0,142.0,41.81851,3.0687,4,2.0,2.0,3.0,169.0,1,1125,1.0,7.0,1125.0,1125.0,3.0,1125.0,9,39,69,140,1,0,0,2.0,2.0,4.0,5.0,1.0,5.0,1.0,79,79,0,0,0.02
3968,18940057.0,20230300000000.0,132017348,100,91.0,241.0,42.26676,3.18485,6,2.0,3.0,5.0,123.0,1,1125,1.0,12.0,7.0,1125.0,5.5,1027.8,0,11,26,81,1,0,0,3.0,4.0,4.0,5.0,3.0,4.0,3.0,90,90,0,0,0.05
3969,18660713.0,20230300000000.0,7104700,78,4.0,5.0,41.70312,2.86263,10,3.0,5.0,5.0,680.0,5,1125,5.0,5.0,1125.0,1125.0,5.0,1125.0,29,59,89,356,1,1,0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,4,4,0,0,0.12
3970,19009751.0,20230300000000.0,73931732,100,1.0,1.0,41.95317,3.16952,8,5.0,4.0,8.0,525.0,13,45,13.0,13.0,45.0,45.0,13.0,45.0,29,59,89,350,4,1,0,4.75,4.75,4.75,4.75,5.0,4.75,4.75,1,1,0,0,0.06
3972,19009802.0,20230300000000.0,72642116,100,1.0,1.0,41.85042,3.11886,10,3.0,5.0,6.0,315.0,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,29,59,84,294,29,6,0,4.9,4.79,4.79,4.97,4.93,4.97,4.72,1,1,0,0,0.42
3976,18803137.0,20230300000000.0,2509034,83,2.0,5.0,41.70699,2.87958,6,2.0,3.0,4.0,150.0,5,30,2.0,5.0,1125.0,1125.0,5.0,1125.0,20,41,69,295,6,3,0,5.0,4.67,5.0,4.67,5.0,5.0,4.83,2,2,0,0,0.09
3977,18941058.0,20230300000000.0,37865833,95,63.0,87.0,41.96896,3.20378,8,2.0,3.0,5.0,85.0,4,1125,4.0,7.0,1125.0,1125.0,4.3,1125.0,0,0,0,62,10,5,0,4.5,4.7,4.5,4.3,4.8,5.0,4.5,61,61,0,0,0.15
3978,18941061.0,20230300000000.0,37865833,95,63.0,87.0,41.97577,3.20092,4,2.0,2.0,3.0,193.0,7,1125,4.0,7.0,1125.0,1125.0,6.6,1125.0,0,0,29,73,2,1,0,4.0,4.0,3.0,4.0,5.0,5.0,5.0,61,61,0,0,0.04
3979,18941064.0,20230300000000.0,37865833,95,63.0,87.0,41.97869,3.2063,6,2.0,3.0,4.0,205.0,7,28,4.0,7.0,1125.0,1125.0,5.1,1125.0,0,0,0,35,1,0,0,5.0,4.0,5.0,4.0,4.0,5.0,5.0,61,61,0,0,0.05
3984,18804324.0,20230300000000.0,10547296,99,151.0,270.0,41.96065,3.21004,6,2.0,3.0,4.0,420.0,2,1125,2.0,7.0,1125.0,1125.0,3.0,1125.0,11,28,39,100,29,3,0,4.55,4.83,4.83,4.83,4.52,4.86,4.45,97,96,1,0,0.42
3991,18810233.0,20230300000000.0,130958106,0,1.0,1.0,42.02146,3.03133,10,6.0,5.0,7.0,486.0,1,21,1.0,2.0,21.0,21.0,1.1,21.0,23,53,83,358,1,0,0,0.0,4.644537230340988,4.54728778179794,4.701278268735647,4.713506610995129,4.722809825342705,4.4473187195546275,1,0,1,0,0.01
4001,18944797.0,20230300000000.0,132073446,100,1.0,2.0,42.27132,3.13964,6,2.0,3.0,4.0,130.0,7,1125,7.0,7.0,1125.0,1125.0,7.0,1125.0,30,60,90,335,4,2,0,4.75,5.0,4.75,5.0,5.0,4.67,4.0,1,1,0,0,0.06
4003,19010249.0,20230300000000.0,132628617,71,1.0,1.0,42.28929,3.28045,6,2.0,3.0,5.0,290.0,7,1125,7.0,7.0,1125.0,1125.0,7.0,1125.0,22,46,63,168,5,1,0,5.0,5.0,5.0,5.0,5.0,5.0,4.4,1,1,0,0,0.09
4004,18816023.0,20230300000000.0,263716,100,1.0,1.0,42.06228,3.04387,6,2.0,3.0,5.0,120.0,1,21,1.0,6.0,21.0,21.0,2.9,21.0,26,56,78,209,40,4,0,4.6,4.82,4.6,4.85,4.9,4.64,4.67,1,1,0,0,0.57
4005,19011799.0,20230300000000.0,117908511,100,120.0,329.0,41.95275,3.20561,6,2.0,3.0,6.0,100.0,1,1125,1.0,7.0,1125.0,1125.0,2.0,1125.0,0,0,0,21,0,0,0,4.554225810923205,4.644537230340988,4.54728778179794,4.701278268735647,4.713506610995129,4.722809825342705,4.4473187195546275,114,114,0,0,0.5232000277238703
4007,18817073.0,20230300000000.0,122338166,81,63.0,64.0,41.70027,2.84149,7,2.0,2.0,7.0,107.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,21,44,62,275,1,0,0,4.0,4.0,3.0,5.0,5.0,5.0,4.0,63,63,0,0,0.01
4008,18945186.0,20230300000000.0,131919497,100,1.0,1.0,42.24114,3.12742,5,2.0,3.0,4.0,106.0,7,30,1.0,7.0,183.0,183.0,2.9,183.0,1,31,61,145,14,7,0,4.71,4.57,4.79,4.79,4.86,5.0,4.64,1,1,0,0,0.2
4009,19022366.0,20230300000000.0,20425308,75,1.0,2.0,41.81436,2.73811,2,2.0,1.0,1.0,35.0,3,6,3.0,3.0,6.0,6.0,3.0,6.0,27,57,87,362,9,6,0,4.89,5.0,4.22,5.0,4.89,4.78,5.0,1,0,1,0,0.23
4012,18824175.0,20230300000000.0,35084302,100,1.0,6.0,41.69236,2.8264,8,4.0,4.0,5.0,1100.0,10,1125,10.0,10.0,1125.0,1125.0,10.0,1125.0,23,53,83,358,3,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,0,0,0.04
4014,19022886.0,20230300000000.0,132017348,100,91.0,241.0,42.24829,3.11003,6,2.0,3.0,5.0,194.0,1,1125,1.0,7.0,7.0,1125.0,5.5,796.4,28,58,70,175,2,2,0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,90,90,0,0,0.25
4026,18950725.0,20230300000000.0,29665639,69,1.0,2.0,42.25498,2.88813,16,3.0,5.0,12.0,374.0,2,61,2.0,2.0,61.0,61.0,2.0,61.0,20,37,55,282,69,13,0,4.8,4.87,4.87,4.92,4.92,4.45,4.87,1,1,0,0,0.99
4027,18951017.0,20230300000000.0,129837136,76,28.0,73.0,41.85329,3.06968,12,3.0,5.0,8.0,720.0,5,730,1.0,5.0,730.0,730.0,1.7,730.0,0,0,0,7,4,2,0,4.67,3.33,4.0,4.0,3.67,5.0,4.33,27,27,0,0,0.08
4029,18951019.0,20230300000000.0,129837136,76,28.0,73.0,41.87399,3.06954,8,2.0,4.0,6.0,151.0,1,730,1.0,7.0,730.0,730.0,4.4,730.0,13,43,73,137,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,27,27,0,0,0.09
4030,18951020.0,20230300000000.0,129837136,76,28.0,73.0,41.87626,3.05702,6,2.0,3.0,5.0,263.0,1,730,1.0,7.0,730.0,730.0,3.2,730.0,0,0,21,92,5,3,0,4.8,5.0,4.4,4.6,4.8,4.8,5.0,27,27,0,0,0.11
4035,19024777.0,20230300000000.0,132017348,100,91.0,241.0,42.24073,3.12021,8,3.0,3.0,4.0,275.0,1,1125,1.0,12.0,7.0,1125.0,5.5,918.6,0,0,29,108,1,1,0,3.0,5.0,3.0,5.0,3.0,4.0,3.0,90,90,0,0,0.13
4037,18954684.0,20230300000000.0,111208331,97,48.0,48.0,42.10923,3.1366,6,2.0,3.0,3.0,199.0,3,1125,1.0,7.0,1125.0,1125.0,2.8,1125.0,0,20,36,52,3,1,0,5.0,4.67,5.0,5.0,5.0,5.0,4.33,46,46,0,0,0.05
4038,18956638.0,20230300000000.0,112499191,57,4.0,5.0,41.69646,2.8379,9,4.0,6.0,8.0,690.0,7,100,7.0,7.0,100.0,100.0,7.0,100.0,29,59,89,260,4,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4,4,0,0,0.06
4040,19024778.0,20230300000000.0,132017348,100,91.0,241.0,42.25473,3.11685,8,2.0,3.0,5.0,215.0,1,1125,1.0,7.0,7.0,1125.0,5.5,1107.1,0,0,7,22,2,0,0,5.0,5.0,4.5,4.5,5.0,4.5,5.0,90,90,0,0,0.04
4042,19024803.0,20230300000000.0,132017348,100,91.0,241.0,42.25135,3.12096,6,2.0,3.0,3.0,215.0,1,1125,1.0,7.0,7.0,1125.0,5.5,1094.3,0,0,0,19,2,1,0,5.0,4.0,4.5,4.5,4.5,5.0,4.5,90,90,0,0,0.1
4043,18957796.0,20230300000000.0,40783381,91,39.0,89.0,41.84061,3.06826,8,3.0,5.0,5.0,276.0,14,365,1.0,7.0,365.0,365.0,5.4,365.0,0,16,41,75,0,0,0,4.554225810923205,4.644537230340988,4.54728778179794,4.701278268735647,4.713506610995129,4.722809825342705,4.4473187195546275,36,36,0,0,0.5232000277238703
4046,19024805.0,20230300000000.0,132017348,100,91.0,241.0,42.25053,3.12987,5,2.0,2.0,3.0,73.0,1,1125,1.0,12.0,7.0,1125.0,5.5,915.7,0,0,29,115,0,0,0,4.554225810923205,4.644537230340988,4.54728778179794,4.701278268735647,4.713506610995129,4.722809825342705,4.4473187195546275,90,90,0,0,0.5232000277238703
4047,18838487.0,20230300000000.0,131200445,91,2.0,2.0,41.80307,3.04914,7,2.0,3.0,4.0,85.0,7,31,7.0,7.0,1125.0,1125.0,7.0,1125.0,18,42,55,279,20,5,0,4.85,4.9,4.85,4.9,4.95,4.6,4.8,1,1,0,0,0.29
4048,19024806.0,20230300000000.0,132017348,100,91.0,241.0,42.2525,3.12047,8,3.0,4.0,4.0,359.0,1,1125,1.0,12.0,7.0,1125.0,5.5,995.3,0,0,23,72,1,0,0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,90,90,0,0,0.05
4049,18958897.0,20230300000000.0,73973464,67,1.0,1.0,41.78642,3.0149,9,2.0,4.0,7.0,295.0,5,21,5.0,5.0,21.0,21.0,5.0,21.0,27,57,87,143,23,5,0,5.0,4.91,4.96,4.87,4.96,4.78,4.7,1,1,0,0,0.33
4050,18843449.0,20230300000000.0,117751526,99,79.0,102.0,42.14329,3.11501,11,3.0,6.0,7.0,393.0,1,1125,1.0,7.0,1125.0,1125.0,4.0,1125.0,7,18,42,70,5,3,0,5.0,4.6,4.4,4.6,5.0,5.0,4.8,78,77,0,1,0.07
4059,18846296.0,20230300000000.0,122338166,81,63.0,64.0,41.69842,2.84136,9,2.0,3.0,5.0,145.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,17,36,49,253,15,3,0,4.27,4.33,4.33,4.33,4.29,4.87,4.27,63,63,0,0,0.22
4062,18976274.0,20230300000000.0,132367300,88,2.0,3.0,42.24596,3.19776,8,2.0,3.0,5.0,145.0,7,1125,7.0,7.0,1125.0,1125.0,7.0,1125.0,0,0,0,225,15,4,0,4.6,4.6,3.87,4.86,4.6,5.0,4.43,1,1,0,0,0.22
4071,19024820.0,20230300000000.0,132017348,100,91.0,241.0,42.26647,3.17522,9,2.0,4.0,7.0,80.0,1,1125,1.0,12.0,7.0,1125.0,5.5,951.7,0,23,47,100,5,1,0,2.6,2.8,2.2,3.6,3.2,4.4,3.0,90,90,0,0,0.11
4073,18850754.0,20230300000000.0,131310017,100,1.0,1.0,42.12575,3.13195,5,3.0,3.0,4.0,110.0,7,30,7.0,7.0,1125.0,1125.0,7.0,1125.0,0,0,13,66,26,1,0,4.81,4.81,4.77,4.96,5.0,4.96,4.77,1,1,0,0,0.37
4079,19024823.0,20230300000000.0,132017348,100,91.0,241.0,42.24577,3.10932,6,2.0,3.0,6.0,104.0,1,1125,1.0,7.0,7.0,1125.0,5.5,997.3,0,19,39,79,3,1,0,4.67,4.67,5.0,4.33,5.0,5.0,4.67,90,90,0,0,0.05
4081,19024826.0,20230300000000.0,132017348,100,91.0,241.0,42.24961,3.11067,9,6.0,5.0,7.0,311.0,1,1125,1.0,7.0,1125.0,1125.0,5.5,1125.0,0,0,0,0,1,0,0,4.0,4.0,5.0,5.0,5.0,3.0,4.0,90,90,0,0,0.03
4082,18861584.0,20230300000000.0,87128774,92,1.0,1.0,41.85774,3.14288,6,2.0,3.0,5.0,150.0,2,14,2.0,7.0,7.0,14.0,3.5,14.0,23,53,83,323,35,6,0,4.89,4.97,4.8,4.91,4.97,4.86,4.8,1,1,0,0,0.5
4083,19024829.0,20230300000000.0,132017348,100,91.0,241.0,42.24752,3.121,8,2.0,3.0,6.0,123.0,1,1125,1.0,7.0,7.0,1125.0,5.5,656.2,18,48,78,191,2,0,0,5.0,4.0,4.5,5.0,5.0,5.0,4.5,90,90,0,0,0.05
4090,19025440.0,20230300000000.0,132759111,100,1.0,1.0,41.99438,3.19339,4,2.0,2.0,3.0,170.0,7,29,7.0,14.0,29.0,29.0,8.2,29.0,0,0,30,82,6,2,0,4.8,4.8,4.8,5.0,5.0,5.0,4.4,1,1,0,0,0.08
4093,19025717.0,20230300000000.0,132017348,100,91.0,241.0,42.25699,3.10324,7,2.0,4.0,5.0,138.0,1,1125,1.0,7.0,7.0,1125.0,5.5,1025.8,0,11,35,52,1,0,0,3.0,4.0,5.0,5.0,5.0,4.0,3.0,90,90,0,0,0.02
4096,18996277.0,20230300000000.0,14601207,47,1.0,1.0,41.84951,3.11895,6,2.0,3.0,5.0,114.0,1,1125,1.0,2.0,1125.0,1125.0,1.1,1125.0,30,60,89,342,15,7,0,5.0,4.93,4.73,4.93,5.0,5.0,4.73,1,1,0,0,0.22
4099,19025726.0,20230300000000.0,132017348,100,91.0,241.0,42.25355,3.11593,8,3.0,4.0,6.0,311.0,1,1125,1.0,7.0,1125.0,1125.0,5.5,1125.0,0,0,0,0,1,1,0,4.0,5.0,3.0,5.0,5.0,5.0,3.0,90,90,0,0,0.13
4104,19004834.0,20230300000000.0,132017348,100,91.0,241.0,42.24463,3.12406,8,4.0,4.0,5.0,319.0,1,1125,1.0,12.0,7.0,1125.0,5.5,960.5,0,20,41,91,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,90,90,0,0,0.02
4108,19025742.0,20230300000000.0,132017348,100,91.0,241.0,42.24575,3.12789,6,2.0,2.0,5.0,94.0,1,1125,1.0,7.0,7.0,1125.0,5.5,675.8,28,58,88,207,1,0,0,4.0,5.0,3.0,5.0,5.0,5.0,5.0,90,90,0,0,0.03
4112,19091915.0,20230300000000.0,235146583,71,15.0,22.0,41.81438,3.06487,4,2.0,2.0,3.0,135.0,7,1125,3.0,7.0,30.0,1125.0,5.8,1109.9,30,54,67,298,16,9,0,4.94,4.88,4.75,5.0,5.0,5.0,4.63,14,14,0,0,0.24
4113,19025749.0,20230300000000.0,132017348,100,91.0,241.0,42.24049,3.1237,6,2.0,3.0,4.0,123.0,1,1125,1.0,7.0,7.0,1125.0,5.5,751.4,28,58,80,185,1,0,0,4.0,5.0,5.0,3.0,5.0,5.0,5.0,90,90,0,0,0.02
4115,19093558.0,20230300000000.0,14556098,85,1.0,2.0,42.25081,3.11535,6,2.0,3.0,4.0,90.0,6,21,6.0,6.0,21.0,21.0,6.0,21.0,14,31,32,156,31,8,1,4.77,4.87,4.65,5.0,4.97,5.0,4.8,1,1,0,0,0.45
4119,19093852.0,20230300000000.0,49157408,33,1.0,2.0,41.95251,3.2091,4,2.0,2.0,3.0,100.0,3,31,3.0,3.0,31.0,31.0,3.0,31.0,0,0,0,0,18,0,0,4.94,4.88,4.88,4.82,4.76,5.0,4.76,1,1,0,0,0.26
4120,19025762.0,20230300000000.0,132017348,100,91.0,241.0,42.26195,3.18015,6,2.0,3.0,4.0,128.0,1,1125,1.0,7.0,7.0,1125.0,5.5,732.5,22,52,76,187,6,5,0,4.67,4.67,4.0,4.67,4.83,4.67,4.0,90,90,0,0,0.14
4123,19169057.0,20230300000000.0,122326504,52,136.0,257.0,41.80556,3.05884,5,2.0,2.0,4.0,98.0,7,1125,7.0,7.0,1000.0,1125.0,7.0,1050.3,4,17,47,276,1,1,0,5.0,3.0,4.0,4.0,5.0,5.0,4.0,129,129,0,0,0.15
